ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q51AFARMWRK_W,Q51ATIME,Q51BFETCHWATER_W,Q51BTIME,Q51CFETCHWOOD_W,Q51CTIME,Q51DPRODHHGDS_W,Q51DTIME,Q51ECONSTRUC_W,Q51ETIME,Q51FCATCHFOOD_W,Q51FTIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71ACOOK,Q71BCLEAN,Q71CLAUNDRY,Q71DCHILDMIND,Q71EMAINTENANCE,Q71FSHOP,Q71GOTHR,Q72TIME,Q73ATTEND,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75ACLEAN,Q75BMAINTENANCE,Q75CGARDEN,Q75DMARK,Q75EHOUSE,Q75FOTHR,Q76TIME,Q77ADIF_CTCHUP,Q77BNOTIME,Q77CCONCENTRATE,Q77DPUNCTUAL,Q77ELEISURE,Q78ASUBCODE,Q78BSUBCODE,Child_Labour,Geo_Type_Code,Province,Stratum,Metro_code
1630,967100440000008401,Female,11,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,1.0,2,2,2,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Tshivenda Home Language,English First Additional Language,0,Urban,Limpopo,90105,LP - Non-metro
7494,967100440000008401,Female,14,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,2,2,5.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Urban,Limpopo,90105,LP - Non-metro
1632,475101710000007501,Male,15,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,8.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,1,2,2.0,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,Mathematics,English First Additional Language,0,Urban,Free State,40108,FS - Non-metro
2808,475101710000007501,Male,17,African/Black,2,,2,,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,Life Orientation,Arts & Culture,0,Urban,Free State,40108,FS - Non-metro
9222,475101710000007501,Male,17,African/Black,1,1.0,1,2.0,1,1,Primary or secondary school,6.0,1.0,15,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,1.0,1,2,1,2,2,1,2,2.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,Life Orientation,Sesotho Home Language,0,Urban,Free State,40108,FS - Non-metro
1633,471101340000004601,Female,14,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Life Skills,English First Additional Language,0,Urban,Free State,40102,FS - Non-metro
1634,966101230000003401,Male,10,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,2,2,2,2,2,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Xitsonga Home Language,1,Traditional,Limpopo,90208,LP - Non-metro
1635,472103270000010601,Male,10,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,Free State,40102,FS - Non-metro
1958,472103270000010601,Female,14,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,2,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,Free State,40102,FS - Non-metro
1638,876100480000005701,Male,17,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,2,1,1,2,2,1,2,4.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Natural Sciences,English First Additional Language,0,Traditional,Mpumalanga,80203,MP - Non-metro
3056,876100480000005701,Male,17,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,13,2,2,0.0,1,3.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,1.0,2,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Sciences,English First Additional Language,0,Traditional,Mpumalanga,80203,MP - Non-metro
7451,876100480000005701,Male,17,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,1,3.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,2,1,1,2,2,1,2,7.0,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Life Sciences,0,Traditional,Mpumalanga,80203,MP - Non-metro
1639,799115220000001601,Male,17,Indian/Asian,1,2.0,1,1.0,1,1,Primary or secondary school,6.0,1.0,15,4,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,2,1,2,2,1,2,2.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,Engineering Graphics and Design,Afrikaans First Additional Language,0,Urban,Gauteng,78106,GP - City of Tshwane
1640,599125090000004901,Male,9,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,40.0,1,2,2,2,2,1,2,3.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Geography,History,0,Urban,KwaZulu-Natal,55106,KZN - eThekwini
1641,199122300000006001,Female,15,White,1,1.0,1,2.0,2,1,"Any other than the above, specify",6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,1.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,Dramatic Arts,English First Additional Language,1,Urban,Western Cape,11106,WC - City of Cape Town
8829,962105260000008801,Female,13,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,8.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,1,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Sepedi Home Language,0,Traditional,Limpopo,90215,LP - Non-metro
2849,799109740000017401,Female,13,White,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Farms,Gauteng,78201,GP - City of Tshwane
7405,799109740000017401,Male,9,White,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Afrikaans First Additional Language,0,Farms,Gauteng,78201,GP - City of Tshwane
4769,467106520000011001,Male,12,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Physical Sciences,1,Urban,Free State,40101,FS - Non-metro
1646,499109340000008401,Male,12,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Afrikaans First Additional Language,0,Urban,Free State,44103,FS - Mangaung
1647,499112830000007601,Female,10,White,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Mathematics,0,Urban,Free State,44104,FS - Mangaung
1648,281102290000007401,Female,12,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,4.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,IsiXhosa Home Language,English First Additional Language,0,Urban,Eastern Cape,20105,EC - Non-metro
1649,877109310000000901,Male,15,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,4,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,English First Additional Language,Xitsonga Home Language,1,Traditional,Mpumalanga,80204,MP - Non-metro
7565,877109310000000901,Male,13,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,1.0,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,Life Orientation,Natural Sciences,0,Traditional,Mpumalanga,80204,MP - Non-metro
1650,877109090000007201,Female,17,African/Black,1,1.0,2,,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,2,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Xitsonga Home Language,English First Additional Language,0,Traditional,Mpumalanga,80202,MP - Non-metro
4873,877109090000007201,Female,7,African/Black,1,1.0,2,,2,1,Primary or secondary school,6.0,1.0,1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,10.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,Mathematics,English First Additional Language,0,Traditional,Mpumalanga,80202,MP - Non-metro
11531,877109090000007201,Female,11,African/Black,1,1.0,2,,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,4.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Xitsonga Home Language,Mathematics,0,Traditional,Mpumalanga,80202,MP - Non-metro
1651,599136920000032101,Male,11,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,Mathematics,IsiZulu Home Language,0,Urban,KwaZulu-Natal,55106,KZN - eThekwini
6372,599136920000032101,Male,14,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,1.0,15,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,4.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,Mathematics,Social Sciences,0,Urban,KwaZulu-Natal,55106,KZN - eThekwini
2303,167100390000023901,Male,10,White,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Arts & Culture,Natural Sciences,0,Urban,Western Cape,10102,WC - Non-metro
1654,599132870000016101,Female,7,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,2.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,IsiZulu Home Language,Mathematics,0,Urban,KwaZulu-Natal,55106,KZN - eThekwini
7714,599132870000016101,Female,14,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,English First Additional Language,Mathematics,0,Urban,KwaZulu-Natal,55106,KZN - eThekwini
9656,599132870000016101,Female,16,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,1.0,1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,Life Sciences,Mathematics,0,Urban,KwaZulu-Natal,55106,KZN - eThekwini
11836,599132870000016101,Female,16,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,6.0,2.0,-1,4,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,2,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,Mathematics,English First Additional Language,0,Urban,KwaZulu-Natal,55106,KZN - eThekwini
1656,171100700000016601,Male,15,Coloured,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,3.0,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,English First Additional Language,Afrikaans First Additional Language,0,Urban,Western Cape,10103,WC - Non-metro
11570,171100700000016601,Male,8,Coloured,1,1.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,2,2,15.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,Western Cape,10103,WC - Non-metro
1657,797129720000034601,Female,10,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,36.0,1,1,2,2,2,2,2,4.0,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,Gauteng,76110,GP - Ekurhuleni
1658,962104520000021001,Female,17,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,1,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,English First Additional Language,Business Studies,0,Traditional,Limpopo,90207,LP - Non-metro
4378,962104520000021001,Female,13,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,1,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,2,2,2,1,2,3.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Xitsonga Home Language,Mathematics,0,Traditional,Limpopo,90207,LP - Non-metro
1660,283103720000024201,Male,11,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,IsiXhosa Home Language,English First Additional Language,0,Urban,Eastern Cape,20105,EC - Non-metro
9526,283103720000024201,Female,13,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,IsiXhosa Home Language,English First Additional Language,0,Urban,Eastern Cape,20105,EC - Non-metro
10061,283103720000024201,Male,16,African/Black,1,2.0,1,2.0,2,1,"Pre-school (including day care, crèche, pre-primary, ECD centre)",,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,,0,Urban,Eastern Cape,20105,EC - Non-metro
1661,370100450070000301,Female,9,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,1.0,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,IsiXhosa Home Language,English First Additional Language,0,Urban,Northern Cape,30103,NC - Non-metro
9738,370100450070000301,Male,13,African/Black,1,1.0,1,1.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,3.0,1,1,2,1,2,1,2,4.0,1,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,English First Additional Language,Life Skills,0,Urban,Northern Cape,30103,NC - Non-metro
1662,464100370000010201,Male,17,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,7.0,1.0,1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,2,1,2,1,2,1,3.0,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,1.0,2.0,2.0,Mathematics,English First Additional Language,0,Urban,Free State,40105,FS - Non-metro
1663,974105790000011901,Male,10,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,7.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,1.0,1.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Mathematics,Natural Sciences,0,Traditional,Limpopo,90203,LP - Non-metro
6531,974105790000011901,Female,7,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,2,2,2,1,2,0.0,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Sepedi Home Language,Mathematics,0,Traditional,Limpopo,90203,LP - Non-metro
1664,569101110000013301,Male,16,African/Black,1,1.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,1,3,2,0.0,1,4.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,1,2,2,1,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Orientation,Mathematics,0,Traditional,KwaZulu-Natal,50205,KZN - Non-metro
7022,569101110000013301,Male,9,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,1.0,1,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,1,1,2,2,1,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Life Skills,IsiZulu Home Language,0,Traditional,KwaZulu-Natal,50205,KZN - Non-metro
9846,569101110000013301,Female,11,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,7.0,1.0,1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,2,2,1,2,2,1,2,1.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Life Skills,0,Traditional,KwaZulu-Natal,50205,KZN - Non-metro
1665,499104950000001501,Female,8,African/Black,1,1.0,1,1.0,1,1,Primary or secondary school,4.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Mathematics,Life Skills,0,Urban,Free State,44101,FS - Mangaung
4028,499104950000001501,Male,13,African/Black,1,1.0,1,1.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,2,2,2,1,2,0.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Mathematics,Technology,0,Urban,Free State,44101,FS - Mangaung
8901,499104950000001501,Female,11,African/Black,1,1.0,1,1.0,1,1,Primary or secondary school,6.0,2.0,-1,1,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,0.0,1,1,1,2,2,1,2,1.0,1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Sesotho Home Language,Mathematics,0,Urban,Free State,44101,FS - Mangaung
1666,874103020000006801,Female,16,African/Black,2,,2,,2,1,Primary or secondary school,7.0,1.0,15,3,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,2,2,2,2,2,16.0,1,1,1,2,2,2,2,6.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,Natural Sciences,English First Additional Language,0,Traditional,Mpumalanga,80206,MP - Non-metro
1667,526100710000003601,Female,15,African/Black,1,1.0,2,,2,1,Primary or secondary school,6.0,1.0,15,2,2,0.0,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,1,2,2,1,2,0.0,1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,English First Additional Language,Life Orientation,0,Farms,KwaZulu-Natal,50216,KZN - Non-metro
4356,968100660000019101,Male,13,African/Black,1,2.0,1,2.0,2,1,Primary or secondary school,6.0,2.0,-1,2,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2.0,2.0,2,1,2,2,2,2,0.0,1,1,1,2,2,1,2,5.0,1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,Mathematics,Xitsonga Home Language,0,Traditional,Limpopo,90212,LP - Non-metro
