ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q51EXTRAWORK_W,Q51TIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71HHTASKS,Q72TIME,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75SCHOOL_CHORES,Q76TIME,Q77DIFF,Q78BSUBCODE,Stratum
12709,180101160000013088,2,12,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Geography,10109
12710,164100600000019808,1,12,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Mathematics,10301
12711,877105240000007040,2,9,1,1,2,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,Life Skills,80202
12712,260106720000004288,1,9,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,2.0,2.0,2.0,2,0.0,2,Life Skills,22101
12713,199123360000008416,2,13,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,11101
12714,874103020000000384,2,15,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,8.0,2.0,2.0,1.0,2,0.0,2,Life Sciences,80206
12715,291101630000025792,2,17,1,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,1,6.0,2,2,2,1,2,2,2,2,15.0,1,4.0,1.0,2.0,1.0,1,3.0,2,Tourism,20215
12716,799138430000011520,2,15,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Business Studies,78103
12717,799122760000000640,2,13,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,1.0,2.0,1.0,2,0.0,2,Geography,78106
12718,974110650000009472,1,8,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,2.0,2,0.0,2,Social Sciences,90105
12719,766102570080002048,1,12,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Dramatic Arts,70103
12721,599153590000007040,2,14,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,2,0.0,2,Mathematical Literacy,55106
12723,575101360000012288,1,15,1,1,1,2,2,1,1,2.0,5.0,2.0,-1.0,2.0,1,1,2.0,2,2,2,1,1,2,2,2,2.0,1,2.0,1.0,2.0,1.0,1,2.0,2,Social Sciences,50209
12724,974100970000016256,1,7,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,3.0,2,Mathematics,90210
12725,599125140000017152,2,16,1,1,1,1,1,2,1,2.0,6.0,1.0,13.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Physical Sciences,55102
12726,599126650000007808,1,7,2,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,55105
12727,862100890000004992,1,11,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,1.0,1.0,2,0.0,2,Physical Sciences,80301
12730,591101690000013440,2,14,1,1,2,1,2,1,1,2.0,5.0,2.0,-1.0,2.0,1,1,1.0,2,2,1,1,1,2,2,2,4.0,1,5.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,50216
12731,669101380000007040,1,14,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,10.0,1,1.0,1.0,2.0,1.0,2,0.0,1,Setswana Home Language,60201
12732,163101150000006400,2,13,2,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Mathematics,10109
12733,599100300000011136,1,10,4,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,2.0,2,0.0,2,Mathematics,55101
12735,599113220000009856,2,14,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Technology,55109
12737,268100620000007008,1,7,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Arts & Culture,20103
12738,871102030000006784,1,7,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,80205
12739,978101460000007808,2,7,1,1,2,1,2,2,1,2.0,5.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,1.0,1,1.0,2,Mathematics,90216
12740,961102000000006784,1,16,1,2,2,1,2,2,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,90214
12741,538103280000009920,1,10,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,2,Mathematics,50214
12742,575102040000007104,1,10,1,1,1,1,2,2,1,2.0,5.0,2.0,-1.0,1.0,1,1,1.0,2,2,2,1,2,2,2,2,1.0,1,1.0,1.0,2.0,1.0,1,1.0,1,IsiXhosa Home Language,50215
12743,874104150000009472,1,12,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,8.0,1.0,1.0,1.0,1,3.0,2,Mathematics,80208
12744,575102810000008576,1,9,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,2.0,1,3.0,1.0,2.0,1.0,1,3.0,2,IsiXhosa Home Language,50209
12745,199112660000003488,2,9,2,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,11104
12746,599139920000012416,2,10,1,1,1,2,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,39.0,1.0,1.0,1.0,1,15.0,2,Mathematics,55102
12747,970100120000003712,1,13,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,1,2.0,2,Life Sciences,90209
12748,594100940000009600,1,9,1,1,2,1,2,1,1,2.0,6.0,1.0,1.0,2.0,1,1,1.0,2,2,1,1,1,2,2,2,6.0,1,5.0,1.0,2.0,1.0,1,1.0,1,English First Additional Language,50202
12749,299111090000006080,1,7,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,23106
12750,199115000000009696,1,16,1,1,1,1,1,2,1,2.0,6.0,1.0,2.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,27.0,1.0,2.0,1.0,2,0.0,1,Mathematics,11107
12751,524105720000000128,1,13,1,1,1,1,1,2,1,2.0,5.0,1.0,15.0,2.0,1,1,1.0,2,2,2,1,1,2,2,2,1.0,2,0.0,2.0,2.0,2.0,2,0.0,1,English First Additional Language,50301
12754,292105160000009792,1,12,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,1,12.0,2,2,1,1,2,2,2,2,20.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,20210
12755,662107790000023296,1,13,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,2.0,1.0,1.0,1,1.0,2,Arts & Culture,60103
12756,665101020000018816,1,8,1,1,1,1,2,2,1,2.0,6.0,1.0,4.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Life Skills,60207
12757,499111480000005184,2,8,1,1,1,1,1,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,2,0.0,1,Life Skills,44102
12758,468100350000019584,1,7,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,40104
12759,799135300000015104,1,11,1,1,2,1,1,1,1,2.0,6.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Life Skills,78105
12760,966103800000011008,2,7,1,1,2,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,2.0,2.0,1.0,2,0.0,2,Tshivenda Home Language,90102
12761,562101080000018176,2,17,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,1,1.0,2,2,2,1,2,2,2,2,6.0,1,3.0,1.0,2.0,1.0,1,1.0,2,Life Sciences,50203
12762,985100030000016128,2,11,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Mathematics,90208
12764,968106250000002944,1,7,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Life Sciences,90201
12765,661100020000159360,2,13,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,34.0,1.0,2.0,1.0,1,3.0,2,Setswana Home Language,60301
12766,297100340000011584,2,9,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,1,2,2,2,2,1.0,1,1.0,2.0,2.0,1.0,2,0.0,2,English First Additional Language,20219
12767,797121690000012544,2,16,1,1,2,1,1,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,Physical Sciences,76107
12768,199107750000017312,2,14,2,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,English First Additional Language,11104
12769,581100590000006912,2,15,1,1,2,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,1,2.0,1,Computer Applications Technology,50213
12770,199107550000007712,1,15,2,1,1,1,1,1,1,2.0,7.0,2.0,-1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Life Sciences,11108
12771,290105930000092032,2,12,1,1,2,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,1,3.0,2,2,1,1,1,2,2,2,5.0,1,2.0,1.0,2.0,1.0,1,2.0,2,English First Additional Language,20101
12772,361101900000001792,1,8,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,1,English First Additional Language,30401
12774,467102630000006976,2,13,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Mathematical Literacy,40108
12775,798114430000037120,2,17,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Life Sciences,77102
12776,966108060000020480,1,11,1,1,2,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,1,3.0,2,2,2,1,2,2,2,2,9.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Social Sciences,90208
12777,760106800080000256,1,7,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Mathematics,70107
12778,798145540100001152,1,16,1,1,1,1,2,2,1,2.0,8.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Technology,77101
12779,660101620000009856,1,10,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,1.0,2,Social Sciences,60201
12780,760100050000014848,2,12,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,70109
12781,677100490000013952,2,15,3,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,60105
12782,499101500000003904,1,7,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,Sesotho Home Language,44101
12783,760112780000014848,2,8,1,1,1,1,2,2,1,2.0,6.0,1.0,2.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,70102
12785,763101700000008064,1,15,3,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Physical Sciences,70109
12786,985105080000004864,1,15,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,90214
12787,797147900000019840,1,13,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,2.0,2,Mathematics,76109
12789,299107180000022400,2,9,4,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,23105
12790,599125140000004096,1,12,1,1,1,1,1,2,1,2.0,6.0,1.0,13.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,55102
12792,764101840000007680,1,10,1,1,2,1,2,1,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Mathematics,70107
12793,514103110000012288,1,16,1,1,1,1,2,2,1,2.0,7.0,1.0,1.0,3.0,1,1,2.0,2,2,2,1,2,2,2,2,22.0,1,10.0,1.0,2.0,1.0,2,0.0,2,Life Sciences,50216
12794,581100590000020864,1,14,1,1,2,1,1,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,50213
12795,669102830000011264,2,14,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,Mathematics,60202
12796,268101910000000896,1,14,1,1,2,1,2,1,1,2.0,6.0,1.0,14.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,History,20106
12797,293104660000010176,2,9,1,2,2,1,2,1,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Social Sciences,20217
12798,667104420000021888,2,14,1,2,2,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,11.0,1.0,2.0,1.0,1,2.0,2,Mathematics,60204
12799,797137450000017920,2,10,1,1,1,2,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,IsiZulu Home Language,76107
12801,597100890000005760,1,15,1,1,2,1,2,1,1,2.0,6.0,1.0,4.0,3.0,1,1,6.0,2,2,1,1,1,2,1,2,8.0,1,4.0,1.0,1.0,1.0,1,4.0,1,Social Sciences,50203
12802,370100450070002432,1,16,1,1,1,1,2,1,1,2.0,7.0,1.0,15.0,4.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,10.0,1.0,2.0,1.0,2,0.0,1,History,30103
12803,799122650000004864,2,10,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,78107
12804,871104390000002688,2,17,1,1,1,2,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Tourism,80205
12805,538100790000017216,2,17,1,1,1,2,2,1,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,10.0,1.0,1.0,1.0,2,0.0,2,IsiZulu Home Language,50216
12806,579101430000021888,1,9,1,1,2,1,2,1,1,2.0,7.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,4.0,2.0,2.0,1.0,1,1.0,2,English First Additional Language,50208
12808,976103160000008960,2,14,1,1,2,1,2,1,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,90204
12809,562100490000007808,2,13,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,1,1.0,2,Natural Sciences,50215
12810,599131350000022656,1,11,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,2.0,2.0,1.0,2,0.0,2,Mathematics,55201
12811,299104150000008128,2,10,2,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,1,Mathematics,23102
12812,199142970000003904,2,13,1,1,1,1,1,2,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,10.0,1.0,2.0,1.0,1,1.0,2,English First Additional Language,11114
12813,799105450000004224,2,17,4,1,1,1,1,2,1,4.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Life Sciences,78112
12814,799141260000011520,2,7,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,1.0,2,Mathematics,78105
12815,478101600000010176,2,16,1,1,1,2,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,1,English First Additional Language,40102
12816,664100440000017152,1,7,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,60207
12817,591100710000011776,2,15,1,2,2,1,2,1,1,2.0,6.0,1.0,1.0,2.0,1,1,3.0,2,2,1,1,1,2,2,2,5.0,1,4.0,1.0,2.0,1.0,1,0.0,2,Social Sciences,50216
12818,468101340000012672,1,7,1,1,1,1,1,2,1,2.0,6.0,1.0,1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,2.0,1.0,2,0.0,2,Afrikaans First Additional Language,40104
12819,360101890000014400,2,16,1,1,1,1,2,2,1,2.0,6.0,1.0,1.0,2.0,1,1,8.0,2,2,2,1,1,2,2,2,16.0,1,4.0,1.0,2.0,1.0,2,0.0,2,Setswana Home Language,30201
12820,270107020000017600,2,8,1,1,2,1,2,2,1,2.0,5.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,2,0.0,2,Mathematics,20219
12821,797144970000040576,1,13,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,1.0,1.0,1,1.0,2,Mathematics,76103
12823,278100640000005216,2,16,1,1,1,2,2,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Natural Sciences,20102
12824,760109410000017152,2,17,1,1,2,2,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,6.0,1.0,1.0,1.0,2,0.0,1,Natural Sciences,70108
12825,277100540000018016,2,11,2,1,1,1,2,2,1,2.0,7.0,2.0,-1.0,1.0,1,1,1.0,2,2,2,1,2,2,2,2,1.0,1,2.0,2.0,2.0,1.0,1,1.0,2,Mathematics,20102
12826,292103210000003712,1,10,1,1,2,1,1,1,1,2.0,6.0,1.0,5.0,2.0,1,1,14.0,2,2,1,1,1,2,2,1,14.0,1,6.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,20213
12827,968101630000008192,1,10,1,1,1,1,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,2,0.0,2.0,2.0,2.0,1,0.0,2,Tshivenda Home Language,90203
12828,799116700000007040,1,17,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,Physical Sciences,78106
12829,797123110000017152,1,16,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,76105
12830,662105550000004352,1,12,1,1,1,1,1,2,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,1,1.0,2,Life Skills,60101
12831,874109990000014080,1,17,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,2,0.0,2,SiSwati Home Language,80205
12832,797104740000003200,2,7,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,English First Additional Language,76108
12833,982105930000014208,1,12,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Sepedi Home Language,90216
12834,272100510000002592,1,10,1,1,2,3,2,1,1,2.0,6.0,2.0,-1.0,2.0,1,1,1.0,2,2,2,1,1,2,2,2,2.0,1,2.0,1.0,2.0,1.0,1,0.0,1,IsiXhosa Home Language,20220
12835,467108560000024896,2,14,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,40102
12836,667104580000013952,2,14,1,1,1,1,2,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,5.0,1.0,2.0,1.0,1,3.0,2,Life Orientation,60104
12838,381100390000003904,1,15,2,1,1,1,1,2,1,2.0,7.0,1.0,1.0,3.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,1.0,1.0,1.0,2,0.0,2,English First Additional Language,30102
12840,579101080000014976,1,9,1,1,2,1,2,1,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,3.0,2.0,2.0,1.0,1,1.0,2,Mathematics,50107
12841,575102880000013632,2,16,1,1,1,1,1,1,1,2.0,6.0,1.0,11.0,2.0,1,1,3.0,2,2,2,1,2,2,2,2,3.0,1,3.0,1.0,2.0,1.0,1,1.0,2,Mathematics,50208
12842,576102350000012800,2,15,1,1,1,1,1,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,Afrikaans First Additional Language,50301
12843,273101720000013088,1,9,1,1,1,1,2,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,1.0,1.0,2.0,1.0,1,1.0,2,IsiXhosa Home Language,20105
12844,580103690000005248,2,9,1,1,2,1,1,1,1,2.0,7.0,2.0,-1.0,2.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,1.0,2,0.0,2,IsiZulu Home Language,50211
12845,873101640000012160,2,11,1,1,1,1,1,1,1,2.0,7.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,2,2,2,2,2,0.0,1,2.0,1.0,2.0,2.0,1,1.0,2,Arts & Culture,80102
12846,524104460000009088,1,9,1,1,1,1,1,2,1,2.0,6.0,2.0,-1.0,1.0,1,2,0.0,2,2,2,1,2,2,2,2,0.0,1,0.0,1.0,2.0,1.0,1,0.0,2,English First Additional Language,50102
