ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q51EXTRAWORK_W,Q51TIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71HHTASKS,Q72TIME,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75SCHOOL_CHORES,Q76TIME,Q77DIFF,Q78BSUBCODE,Child_Labour,Stratum
3361,667102060000016000,Female,11,African/Black,No,No,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Natural Sciences,No,60204
11328,667102060000016000,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,Mathematics,No,60204
720,599139150000012416,Female,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,No,0.0,Yes,Life Orientation,No,55104
721,966103300000002176,Female,9,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,Yes,2.0,No,No,No,Yes,No,No,No,No,0.0,Yes,2.0,No,No,Yes,Yes,1.0,No,Mathematics,No,90207
10004,966103300000002176,Female,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,Yes,2.0,No,No,No,Yes,No,No,No,No,0.0,Yes,1.0,No,No,Yes,Yes,0.0,No,Mathematics,No,90207
5437,293104660000019392,Male,10,African/Black,Yes,Yes,Yes,No,No,Yes,Home based education/home schooling,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,8.0,No,No,No,No,0.0,No,IsiXhosa Home Language,No,20217
8231,293104660000019392,Male,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,IsiXhosa Home Language,No,20217
723,294107590000021312,Male,8,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,Yes,Bad weather conditions,1 to 4 days,Yes,Yes,7.0,No,No,Yes,Yes,Yes,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,Yes,20201
724,661108070000014976,Female,16,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,10.0,Yes,No,Yes,Yes,2.0,No,English First Additional Language,No,60204
9008,661108070000014976,Female,16,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,Yes,2.0,No,English First Additional Language,No,60204
725,475102100000027200,Female,10,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,4.0,Yes,No,Yes,No,0.0,No,Life Skills,No,40106
726,472104490000024320,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,Sesotho Home Language,No,40201
11546,472104490000024320,Male,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,4.0,No,No,Yes,Yes,1.0,Yes,Sesotho Home Language,No,40201
727,273103440000012192,Female,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,8.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,2.0,Yes,English First Additional Language,No,20102
1687,273103440000012192,Male,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,Afrikaans First Additional Language,No,20102
2916,273103440000012192,Male,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,8.0,Yes,No,Yes,Yes,4.0,No,English First Additional Language,No,20102
3088,273103440000012192,Male,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,4.0,Yes,No,Yes,Yes,2.0,No,English First Additional Language,No,20102
3835,273103440000012192,Male,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,IsiXhosa Home Language,No,20102
5961,273103440000012192,Male,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,1.0,Yes,1.0,Yes,No,Yes,Yes,2.0,No,Mathematics,No,20102
728,862100890000000256,Female,13,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,Yes,Yes,No,0.0,No,Natural Sciences,No,80301
3640,862100890000000256,Male,7,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,80301
8917,862100890000000256,Male,8,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,Yes,No,No,No,No,No,2.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,80301
729,587100600000008960,Female,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,No,No,No,No,0.0,No,English First Additional Language,No,50210
3759,587100600000008960,Male,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,English First Additional Language,No,50210
5797,587100600000008960,Female,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,11.0,Yes,1.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,50210
10407,587100600000008960,Male,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,15.0,Yes,6.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,50210
730,461100620000002816,Female,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,Yes,Yes,Yes,1.0,No,Life Orientation,No,40105
731,286103770000003808,Male,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,Yes,Teacher was absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,6.0,No,No,Yes,No,0.0,No,Life Skills,No,20105
1350,286103770000003808,Female,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,Yes,5.0,No,Social Sciences,No,20105
1984,286103770000003808,Female,17,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,2.0,Yes,4.0,Yes,No,Yes,Yes,1.0,No,Life Sciences,No,20105
732,599132870000018944,Male,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,5.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,0.0,No,Natural Sciences,No,55106
11724,599132870000018944,Female,17,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,5.0,Yes,No,Yes,No,0.0,Yes,Life Sciences,No,55106
733,503100740000008384,Female,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness,5 to 9 days,Yes,Yes,6.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,1.0,Yes,Yes,Yes,Yes,4.0,Yes,Religion Studies,Yes,50218
5159,503100740000008384,Female,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,5 to 9 days,Yes,Yes,4.0,No,No,No,Yes,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,Yes,3.0,Yes,Mathematics,No,50218
735,987101300000022912,Male,15,White,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,5.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,Yes,1.0,No,Mathematics,No,90206
7770,987101300000022912,Female,10,White,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,5.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,8.0,No,6.0,No,No,No,No,0.0,No,English First Additional Language,No,90206
1969,676100800000005632,Male,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,Yes,English First Additional Language,No,60103
738,467102940000001728,Male,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,Illness,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,40101
10180,467102940000001728,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,40101
5062,271104650000006816,Male,10,African/Black,Yes,Yes,Yes,Yes,No,Yes,Home based education/home schooling,5.0,No,Not_Absent,0 days,Yes,Yes,2.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,20213
10691,271104650000006816,Female,10,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,5.0,No,Not_Absent,0 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Technology,No,20213
741,467108170000016576,Female,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,14.0,No,6.0,No,No,No,No,0.0,No,Natural Sciences,No,40102
11809,467108170000016576,Female,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,6.0,No,No,No,No,0.0,No,Accounting,No,40102
742,294102470000011776,Male,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,20217
3215,294102470000011776,Female,16,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,20217
5030,294102470000011776,Female,14,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,IsiXhosa Home Language,No,20217
5739,294102470000011776,Female,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Technology,No,20217
5997,294102470000011776,Female,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,20217
8663,294102470000011776,Male,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,No,No,Yes,No,0.0,No,Dramatic Arts,No,20217
11292,294102470000011776,Male,15,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,20217
743,764101460000005504,Female,16,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Physical Sciences,No,70107
11687,764101460000005504,Male,14,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,3.0,No,4.0,No,No,No,No,0.0,No,Physical Sciences,No,70107
744,876103330000017920,Male,9,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,8.0,Yes,3.0,No,No,Yes,No,0.0,No,SiSwati Home Language,No,80203
1416,876103330000017920,Male,10,African/Black,No,No,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,No,No,No,No,0.0,No,Literacy,No,80203
3143,876103330000017920,Male,16,African/Black,Yes,No,No,No,Yes,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,No,No,No,No,0.0,No,Physical Sciences,No,80203
5107,876103330000017920,Male,17,African/Black,No,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,Mathematics,No,80203
11238,798117870000019456,Female,16,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,77106
746,798137560000005120,Female,9,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,77106
6403,798137560000005120,Male,13,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,Yes,"Other, specify",5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,No,No,Yes,No,0.0,No,Consumer Studies,No,77106
4545,799142520000001152,Female,15,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,5.0,Yes,12.0,Yes,No,Yes,Yes,2.0,No,Economics,No,78105
748,599115510050000256,Female,8,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,4.0,No,No,No,No,0.0,No,English First Additional Language,No,55201
749,981100710000017536,Female,16,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Sepedi Home Language,No,90102
10625,981100710000017536,Female,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,Sepedi Home Language,No,90102
751,499111480000022784,Female,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,Injury,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,Yes,Life Skills,No,44102
752,384100350000003520,Female,8,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,6.0,Yes,No,Yes,No,0.0,No,Life Orientation,No,30102
753,260104500010000512,Male,7,African/Black,Yes,No,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,5.0,Yes,No,Yes,No,0.0,Yes,IsiXhosa Home Language,No,22104
754,599131970000041728,Female,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,5 to 9 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,Yes,Yes,Yes,2.0,Yes,English First Additional Language,Yes,55104
757,877108560000011264,Female,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,Yes,Yes,No,No,No,2.0,Yes,0.0,Yes,No,Yes,Yes,1.0,Yes,English First Additional Language,No,80204
758,599129560000013312,Male,9,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,No,No,0.0,No,English First Additional Language,No,55107
759,876102780000016640,Male,17,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,2.0,Yes,2.0,No,No,Yes,No,0.0,No,Economic Management Sciences,No,80203
7681,876102780000016640,Male,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Natural Sciences,No,80203
8184,876102780000016640,Male,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,No,No,No,No,0.0,No,Natural Sciences,No,80203
760,290105510000016128,Female,12,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,5.0,No,Not_Absent,5 to 9 days,Yes,Yes,3.0,No,No,Yes,Yes,Yes,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,Geography,No,20212
761,588100520000014464,Female,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,10.0,No,2.0,No,No,No,No,0.0,No,English First Additional Language,No,50215
10919,588100520000014464,Female,17,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,1.0,Yes,5.0,Yes,No,Yes,No,0.0,Yes,English First Additional Language,No,50215
762,566106370000016512,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,50101
5439,566106370000016512,Female,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,24.0,Yes,10.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,50101
763,260104890010000192,Male,15,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,2.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,22104
3251,260104890010000192,Male,10,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Social Sciences,No,22104
764,876100210000005632,Male,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,8.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,15.0,Yes,0.0,Yes,Yes,Yes,Yes,1.0,No,English First Additional Language,No,80204
4679,876100210000005632,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,4.0,No,No,Yes,Yes,3.0,No,SiSwati Home Language,No,80204
765,871103020000009344,Female,16,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Mathematical Literacy,No,80108
1553,871103020000009344,Female,10,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,No,No,0.0,No,Mathematics,No,80108
3391,871103020000009344,Female,10,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,4.0,Yes,No,Yes,Yes,0.0,No,Mathematics,No,80108
8558,871103020000009344,Male,15,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,No,No,0.0,No,Natural Sciences,No,80108
767,581100230000002560,Female,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,No,No,Yes,Yes,1.0,No,IsiZulu Home Language,No,50105
1289,581100230000002560,Female,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,No,No,Yes,Yes,1.0,No,Mathematics,No,50105
6744,581100230000002560,Female,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,Yes,1.0,No,Physical Sciences,No,50105
768,260112810000011808,Male,8,African/Black,Yes,No,Do not know,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,3.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,IsiXhosa Home Language,No,22102
769,587101560000004864,Male,8,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,No,0.0,No,No,No,Yes,2.0,No,IsiZulu Home Language,No,50208
2801,587101560000004864,Female,7,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Pre-school,,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,,No,50208
10756,587101560000004864,Female,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,No,1.0,No,No,Yes,Yes,2.0,No,English First Additional Language,No,50208
770,514101030000018176,Male,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Arts & Culture,No,50216
965,514101030000018176,Female,14,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,5.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,50216
2153,514101030000018176,Female,16,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,Yes,12.0,No,No,Yes,Yes,No,No,No,Yes,0.0,Yes,1.0,Yes,No,Yes,Yes,8.0,No,Economic Management Sciences,Yes,50216
3060,514101030000018176,Female,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,Illness,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,50216
771,869103820000013696,Male,12,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Technology,No,80102
11058,869103820000013696,Male,17,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,4.0,Yes,3.0,Yes,No,Yes,No,0.0,No,Life Orientation,No,80102
